source_family,source_file,source_row_count,hunt_code,source_hunt_name,species,sex_type,weapon,hunt_type,hunt_class,source_res,source_nr,source_total,source_permit_shape,mapping_status,notes,comparison_status,current_reconciliation_confidence,current_reconciliation_winner,recommended_res,recommended_nr,recommended_total,database_res,database_nr,database_total,database_hunt_name,database_hunt_type,database_hunt_class,database_source
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Manti,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,5,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Manti,,,,,,,,5,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=5; permits_values=5,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Bull Elk - Limited Entry - Any Legal Weapon (late) - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Bull Elk - Limited Entry - Archery - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Bull Elk - Limited Entry - Muzzleloader - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Nebo/San Pitch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Nebo/San Pitch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Archery - Nebo/San Pitch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - Fillmore, Pahvant",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Archery - Fillmore, Pahvant",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (early) - La Sal, La Sal Mtns",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Bull Elk - Limited Entry - Any Legal Weapon (mid) - La Sal, La Sal Mtns",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - La Sal, La Sal Mtns",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Archery - La Sal, La Sal Mtns",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Mt Dutton,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (late) - Mt Dutton,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Archery - Mt Dutton,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Panguitch Lake,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Panguitch Lake,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Archery - Panguitch Lake,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Boulder,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Boulder,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Archery - Boulder,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Fishlake/Thousand Lakes,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,5,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Fishlake/Thousand Lakes,,,,,,,,5,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=5; permits_values=5,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,Bull Elk - Limited Entry - Any Legal Weapon (late) - Fishlake/Thousand Lakes,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Bull Elk - Limited Entry - Archery - Fishlake/Thousand Lakes,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Muzzleloader - Fishlake/Thousand Lakes,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (early) - San Juan Bull Elk,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - San Juan Bull Elk,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Archery - San Juan Bull Elk,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (early) - Southwest Desert, South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Bull Elk - Limited Entry - Any Legal Weapon (mid) - Southwest Desert, South",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Any Legal Weapon (late) - Southwest Desert, South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bull Elk - Limited Entry - Archery - Southwest Desert, South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Bull Elk - Limited Entry - Any Legal Weapon (early) - Wasatch Mtns,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,4,,Bull Elk - Limited Entry - Any Legal Weapon (mid) - Wasatch Mtns,,,,,,,,4,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=4; permits_values=4,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Bull Elk - Limited Entry - Any Legal Weapon (late) - Wasatch Mtns,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,5,,Bull Elk - Limited Entry - Archery - Wasatch Mtns,,,,,,,,5,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=5; permits_values=5,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Archery (late) - Wasatch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,4,,Bull Elk - Limited Entry - Muzzleloader - Wasatch Mtns,,,,,,,,4,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=4; permits_values=4,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bull Elk - Limited Entry - Multi-Season - Wasatch Mtns,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Antlerless Elk - General Season - Any Open Season and Unit Within Boundary - Manti,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Antlerless Elk - General Season - Any Open Season and Unit Within Boundary - La Sal,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Antlerless Elk - General Season - Any Open Season and Unit Within Boundary - Fishlake/Thousand Lakes,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Buck Pronghorn - Limited Entry - Any Legal Weapon - Beaver,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Any Legal Weapon - Book Cliffs, Bitter Creek",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Buck Pronghorn - Limited Entry - Any Legal Weapon - Diamond Mtn/Bonanza,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Buck Pronghorn - Limited Entry - Any Legal Weapon - Fillmore, Oak Creek South",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Archery - Fillmore, Oak Creek South",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Buck Pronghorn - Limited Entry - Any Legal Weapon - Mt Dutton/Paunsaugunt,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,"Buck Pronghorn - Limited Entry - Any Legal Weapon - Nine Mile, Anthro-Myton Bench",,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Archery - Nine Mile, Anthro-Myton Bench",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Muzzleloader - Nine Mile, Anthro-Myton Bench",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,Buck Pronghorn - Limited Entry - Any Legal Weapon - Parker Mtn,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Buck Pronghorn - Limited Entry - Archery - Parker Mtn,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Buck Pronghorn - Limited Entry - Any Legal Weapon - Pine Valley,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,4,,"Buck Pronghorn - Limited Entry - Any Legal Weapon - San Rafael, North",,,,,,,,4,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=4; permits_values=4,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Archery - San Rafael, North",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Muzzleloader - San Rafael, North",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,3,,Buck Pronghorn - Limited Entry - Any Legal Weapon - Southwest Desert,,,,,,,,3,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=3; permits_values=3,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Buck Pronghorn - Limited Entry - Archery - Southwest Desert,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Buck Pronghorn - Limited Entry - Muzzleloader - Southwest Desert,,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Buck Pronghorn - Limited Entry - Any Legal Weapon - West Desert, Riverbed",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,Bull Moose - Once-in-a-lifetime - - Wasatch Mtns/Central Mtns,,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Bison - Once-in-a-lifetime - - Book Cliffs, Little Creek/South - Hunters Choice",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,Bison - Once-in-a-lifetime - - Henry Mtns - Hunters Choice (early),,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,6,,"Bison - Once-in-a-lifetime - - Book Cliffs, Bitter Creek - Cow Only",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=6; permits_values=1; winner_row_count_differs_from_permit_value,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,2,,"Black Bear - Limited Entry - Spring, Any Legal Weapon, No Bait - La Sal",,,,,,,,2,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=2; permits_values=2,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
EXPO_DRAW_RESULTS_NAME_ONLY,C:/Users/tyler/Desktop/species truth data/2026 EXPO DRAW RESULTS.csv,1,,"Black Bear - Limited Entry - Fall, Any Legal Weapon - Nine Mile",,,,,,,,1,TOTAL_ONLY,NAME_ONLY_NO_HUNT_CODE,winner_rows=1; permits_values=1,UNMAPPED_NAME_ONLY_SOURCE,,,,,,,,,,,,
