year,model_year,hunt_code,hunt_name,species,hunt_type,draw_design,residency,point_level,applicants,bonus_permits,regular_permits,permits,success_ratio,success_rate,record_type,source_file,source_scope,source_pdf_page,point_label
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,17,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,16,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,16,2,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,15,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,15,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,14,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,14,2,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,13,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,13,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,12,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,12,3,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,11,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,11,2,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,10,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,10,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,9,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,9,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,8,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,8,3,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,7,2,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,7,5,0,1,1,1 in 5.0,20,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,6,2,1,0,1,1 in 2.0,50,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,6,7,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,5,5,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,5,6,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,4,4,0,1,1,1 in 4.0,25,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,4,3,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,3,8,0,1,1,1 in 8.0,12.5,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,3,7,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,2,9,0,1,1,1 in 9.0,11.11111111,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,2,6,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,1,10,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,1,5,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Resident,0,11,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3136,"Limited-entry September Archery Bull Elk - Southwest Desert, North - Archery",ELK,L.E.,BONUS_POINT,Nonresident,0,12,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,285,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,28,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,28,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,27,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,27,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,26,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,26,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,25,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,25,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,24,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,24,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,23,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,23,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,22,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,22,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,21,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,21,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,20,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,20,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,19,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,19,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,18,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,18,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,17,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,17,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,16,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,16,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,15,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,15,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,14,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,14,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,13,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,13,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,12,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,12,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,11,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,11,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,10,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,10,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,9,1,1,0,1,1 in 1.0,100,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,9,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,8,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,8,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,7,9,0,1,1,1 in 9.0,11.11111111,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,7,3,0,1,1,1 in 3.0,33.33333333,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,6,4,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,6,3,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,5,9,0,1,1,1 in 9.0,11.11111111,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,5,2,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,4,9,0,1,1,1 in 9.0,11.11111111,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,4,1,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,3,9,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,3,2,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,2,9,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,2,5,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,1,15,0,1,1,1 in 15.0,6.66666667,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,1,4,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Resident,0,19,0,1,1,1 in 19.0,5.26315789,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3137,"Limited-entry September Archery Bull Elk - West Desert, Deep Creek - Archery",ELK,L.E.,BONUS_POINT,Nonresident,0,7,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,286,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Resident,28,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Nonresident,28,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Resident,27,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Nonresident,27,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Resident,26,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Nonresident,26,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Resident,25,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Nonresident,25,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Resident,24,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
2021,2022,EB3138,"Limited-entry Hams Bull Elk - Box Elder, Sawtooth - H.a.m.s.",ELK,L.E.,BONUS_POINT,Nonresident,24,0,0,0,0,N/A,,point_level_draw_result,21_bg-odds.pdf,BG_PARENT,287,Bonus Points
